Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
3019	 0.002817	 0.002689	 0.000049	 0.000000	 0.000052	8.832094	 8.351280	 0.171822	 0.000000	 0.207654
3020	 0.002891	 0.002674	 0.000071	 0.000000	 0.000102	8.834985	 8.353954	 0.171893	 0.000000	 0.207756
3021	 0.002889	 0.002758	 0.000050	 0.000000	 0.000050	8.837874	 8.356712	 0.171943	 0.000000	 0.207806
3022	 0.002995	 0.002712	 0.000090	 0.000000	 0.000151	8.840869	 8.359424	 0.172033	 0.000000	 0.207957
3023	 0.002941	 0.002821	 0.000044	 0.000000	 0.000050	8.843810	 8.362245	 0.172077	 0.000000	 0.208007
3024	 0.002922	 0.002728	 0.000061	 0.000000	 0.000100	8.846732	 8.364973	 0.172138	 0.000000	 0.208107
3025	 0.002814	 0.002705	 0.000032	 0.000000	 0.000050	8.849546	 8.367678	 0.172170	 0.000000	 0.208157
3026	 0.002796	 0.002590	 0.000074	 0.000000	 0.000098	8.852342	 8.370268	 0.172244	 0.000000	 0.208255
3027	 0.002866	 0.002758	 0.000031	 0.000000	 0.000050	8.855208	 8.373026	 0.172275	 0.000000	 0.208305
3028	 0.003154	 0.002909	 0.000086	 0.000000	 0.000122	8.858362	 8.375935	 0.172361	 0.000000	 0.208427
3029	 0.003091	 0.002951	 0.000045	 0.000000	 0.000064	8.861453	 8.378886	 0.172406	 0.000000	 0.208491
3030	 0.002876	 0.002676	 0.000063	 0.000000	 0.000103	8.864329	 8.381562	 0.172469	 0.000000	 0.208594
3031	 0.003020	 0.002899	 0.000044	 0.000000	 0.000050	8.867349	 8.384461	 0.172513	 0.000000	 0.208644
3032	 0.002945	 0.002742	 0.000071	 0.000000	 0.000101	8.870294	 8.387203	 0.172584	 0.000000	 0.208745
3033	 0.002800	 0.002693	 0.000030	 0.000000	 0.000050	8.873094	 8.389896	 0.172614	 0.000000	 0.208795
3034	 0.002994	 0.002806	 0.000056	 0.000000	 0.000099	8.876088	 8.392702	 0.172670	 0.000000	 0.208894
3035	 0.002832	 0.002721	 0.000033	 0.000000	 0.000050	8.878920	 8.395423	 0.172703	 0.000000	 0.208944
3036	 0.002952	 0.002752	 0.000060	 0.000000	 0.000101	8.881872	 8.398175	 0.172763	 0.000000	 0.209045
3037	 0.002768	 0.002647	 0.000045	 0.000000	 0.000050	8.884640	 8.400822	 0.172808	 0.000000	 0.209095
3038	 0.003021	 0.002827	 0.000062	 0.000000	 0.000100	8.887661	 8.403649	 0.172870	 0.000000	 0.209195
3039	 0.003302	 0.003162	 0.000060	 0.000000	 0.000054	8.890963	 8.406811	 0.172930	 0.000000	 0.209249
3040	 0.003317	 0.003072	 0.000075	 0.000000	 0.000103	8.894280	 8.409883	 0.173005	 0.000000	 0.209352
3041	 0.002978	 0.002851	 0.000047	 0.000000	 0.000052	8.897258	 8.412734	 0.173052	 0.000000	 0.209404
3042	 0.002764	 0.002557	 0.000071	 0.000000	 0.000102	8.900022	 8.415291	 0.173123	 0.000000	 0.209506
3043	 0.002869	 0.002750	 0.000042	 0.000000	 0.000050	8.902891	 8.418041	 0.173165	 0.000000	 0.209556
3044	 0.003072	 0.002865	 0.000073	 0.000000	 0.000101	8.905963	 8.420906	 0.173238	 0.000000	 0.209657
3045	 0.002744	 0.002625	 0.000042	 0.000000	 0.000049	8.908707	 8.423531	 0.173280	 0.000000	 0.209706
3046	 0.002717	 0.002526	 0.000059	 0.000000	 0.000101	8.911424	 8.426057	 0.173339	 0.000000	 0.209807
3047	 0.002725	 0.002602	 0.000046	 0.000000	 0.000050	8.914149	 8.428659	 0.173385	 0.000000	 0.209857
3048	 0.002763	 0.002556	 0.000071	 0.000000	 0.000102	8.916912	 8.431215	 0.173456	 0.000000	 0.209959
3049	 0.002655	 0.002537	 0.000044	 0.000000	 0.000049	8.919567	 8.433752	 0.173500	 0.000000	 0.210008
3050	 0.002872	 0.002678	 0.000059	 0.000000	 0.000098	8.922439	 8.436430	 0.173559	 0.000000	 0.210106
3051	 0.002736	 0.002612	 0.000043	 0.000000	 0.000050	8.925175	 8.439042	 0.173602	 0.000000	 0.210156
3052	 0.002722	 0.002534	 0.000057	 0.000000	 0.000098	8.927897	 8.441576	 0.173659	 0.000000	 0.210254
3053	 0.002784	 0.002675	 0.000031	 0.000000	 0.000050	8.930681	 8.444251	 0.173690	 0.000000	 0.210304
3054	 0.002746	 0.002527	 0.000082	 0.000000	 0.000102	8.933427	 8.446778	 0.173772	 0.000000	 0.210406
3055	 0.002603	 0.002481	 0.000045	 0.000000	 0.000051	8.936030	 8.449259	 0.173817	 0.000000	 0.210457
3056	 0.002725	 0.002533	 0.000060	 0.000000	 0.000101	8.938755	 8.451792	 0.173877	 0.000000	 0.210558
3057	 0.002723	 0.002615	 0.000032	 0.000000	 0.000049	8.941478	 8.454407	 0.173909	 0.000000	 0.210607
3058	 0.002858	 0.002668	 0.000058	 0.000000	 0.000101	8.944336	 8.457075	 0.173967	 0.000000	 0.210708
3059	 0.002663	 0.002541	 0.000044	 0.000000	 0.000049	8.946999	 8.459616	 0.174011	 0.000000	 0.210757
3060	 0.002799	 0.002599	 0.000063	 0.000000	 0.000100	8.949798	 8.462215	 0.174074	 0.000000	 0.210857
3061	 0.002810	 0.002690	 0.000045	 0.000000	 0.000050	8.952608	 8.464905	 0.174119	 0.000000	 0.210907
3062	 0.002762	 0.002568	 0.000062	 0.000000	 0.000099	8.955370	 8.467473	 0.174181	 0.000000	 0.211006
3063	 0.002552	 0.002446	 0.000032	 0.000000	 0.000050	8.957922	 8.469919	 0.174213	 0.000000	 0.211056
3064	 0.003056	 0.002863	 0.000055	 0.000000	 0.000099	8.960978	 8.472782	 0.174268	 0.000000	 0.211155
3065	 0.003056	 0.002903	 0.000070	 0.000000	 0.000049	8.964034	 8.475685	 0.174338	 0.000000	 0.211204
3066	 0.002885	 0.002679	 0.000068	 0.000000	 0.000102	8.966919	 8.478364	 0.174406	 0.000000	 0.211306
3067	 0.002636	 0.002517	 0.000035	 0.000000	 0.000051	8.969555	 8.480881	 0.174441	 0.000000	 0.211357
3068	 0.002899	 0.002717	 0.000049	 0.000000	 0.000085	8.972454	 8.483598	 0.174490	 0.000000	 0.211442
3069	 0.002762	 0.002648	 0.000044	 0.000000	 0.000043	8.975216	 8.486246	 0.174534	 0.000000	 0.211485
3070	 0.003210	 0.003034	 0.000046	 0.000000	 0.000084	8.978426	 8.489280	 0.174580	 0.000000	 0.211569
3071	 0.002974	 0.002844	 0.000045	 0.000000	 0.000045	8.981400	 8.492124	 0.174625	 0.000000	 0.211614
3072	 0.002890	 0.002695	 0.000063	 0.000000	 0.000088	8.984290	 8.494819	 0.174688	 0.000000	 0.211702
3073	 0.002552	 0.002437	 0.000035	 0.000000	 0.000053	8.986842	 8.497256	 0.174723	 0.000000	 0.211755
3074	 0.003509	 0.003296	 0.000079	 0.000000	 0.000101	8.990351	 8.500552	 0.174802	 0.000000	 0.211856
3075	 0.002678	 0.002553	 0.000047	 0.000000	 0.000051	8.993029	 8.503105	 0.174849	 0.000000	 0.211907
3076	 0.003027	 0.002827	 0.000064	 0.000000	 0.000099	8.996056	 8.505932	 0.174913	 0.000000	 0.212006
3077	 0.003092	 0.002965	 0.000047	 0.000000	 0.000052	8.999148	 8.508897	 0.174960	 0.000000	 0.212058
3078	 0.003278	 0.003063	 0.000075	 0.000000	 0.000102	9.002426	 8.511960	 0.175035	 0.000000	 0.212160
3079	 0.003012	 0.002897	 0.000044	 0.000000	 0.000045	9.005438	 8.514857	 0.175079	 0.000000	 0.212205
3080	 0.002680	 0.002484	 0.000060	 0.000000	 0.000102	9.008118	 8.517341	 0.175139	 0.000000	 0.212307
3081	 0.002792	 0.002685	 0.000031	 0.000000	 0.000049	9.010910	 8.520026	 0.175170	 0.000000	 0.212356
3082	 0.003136	 0.002935	 0.000080	 0.000000	 0.000087	9.014046	 8.522961	 0.175250	 0.000000	 0.212443
3083	 0.002759	 0.002640	 0.000036	 0.000000	 0.000054	9.016805	 8.525601	 0.175286	 0.000000	 0.212497
3084	 0.002938	 0.002736	 0.000059	 0.000000	 0.000106	9.019743	 8.528337	 0.175345	 0.000000	 0.212603
3085	 0.002939	 0.002815	 0.000041	 0.000000	 0.000044	9.022682	 8.531152	 0.175386	 0.000000	 0.212647
3086	 0.003284	 0.003096	 0.000053	 0.000000	 0.000089	9.025966	 8.534248	 0.175439	 0.000000	 0.212736
3087	 0.003048	 0.002914	 0.000048	 0.000000	 0.000053	9.029014	 8.537162	 0.175487	 0.000000	 0.212789
3088	 0.003166	 0.002931	 0.000074	 0.000000	 0.000115	9.032180	 8.540093	 0.175561	 0.000000	 0.212904
3089	 0.002783	 0.002651	 0.000051	 0.000000	 0.000053	9.034963	 8.542744	 0.175612	 0.000000	 0.212957
3090	 0.002759	 0.002559	 0.000063	 0.000000	 0.000105	9.037722	 8.545303	 0.175675	 0.000000	 0.213062
3091	 0.002638	 0.002529	 0.000032	 0.000000	 0.000050	9.040360	 8.547832	 0.175707	 0.000000	 0.213112
3092	 0.003195	 0.002986	 0.000074	 0.000000	 0.000100	9.043555	 8.550818	 0.175781	 0.000000	 0.213212
3093	 0.002896	 0.002787	 0.000029	 0.000000	 0.000044	9.046451	 8.553605	 0.175810	 0.000000	 0.213256
3094	 0.002912	 0.002645	 0.000106	 0.000000	 0.000124	9.049363	 8.556250	 0.175916	 0.000000	 0.213380
3095	 0.002787	 0.002655	 0.000046	 0.000000	 0.000053	9.052150	 8.558905	 0.175962	 0.000000	 0.213433
3096	 0.002699	 0.002486	 0.000075	 0.000000	 0.000103	9.054849	 8.561391	 0.176037	 0.000000	 0.213536
3097	 0.002710	 0.002603	 0.000032	 0.000000	 0.000049	9.057559	 8.563994	 0.176069	 0.000000	 0.213585
3098	 0.002895	 0.002698	 0.000065	 0.000000	 0.000089	9.060454	 8.566692	 0.176134	 0.000000	 0.213674
3099	 0.002867	 0.002731	 0.000031	 0.000000	 0.000057	9.063321	 8.569423	 0.176165	 0.000000	 0.213731
3100	 0.003280	 0.002992	 0.000099	 0.000000	 0.000137	9.066601	 8.572415	 0.176264	 0.000000	 0.213868
3101	 0.003048	 0.002926	 0.000034	 0.000000	 0.000056	9.069649	 8.575341	 0.176298	 0.000000	 0.213924
3102	 0.003191	 0.002996	 0.000062	 0.000000	 0.000101	9.072840	 8.578337	 0.176360	 0.000000	 0.214025
3103	 0.002767	 0.002652	 0.000029	 0.000000	 0.000044	9.075607	 8.580989	 0.176389	 0.000000	 0.214069
3104	 0.002883	 0.002663	 0.000082	 0.000000	 0.000105	9.078490	 8.583652	 0.176471	 0.000000	 0.214174
3105	 0.002804	 0.002689	 0.000033	 0.000000	 0.000052	9.081294	 8.586341	 0.176504	 0.000000	 0.214226
3106	 0.002908	 0.002711	 0.000066	 0.000000	 0.000085	9.084202	 8.589052	 0.176570	 0.000000	 0.214311
3107	 0.002774	 0.002665	 0.000028	 0.000000	 0.000044	9.086976	 8.591717	 0.176598	 0.000000	 0.214355
3108	 0.002883	 0.002682	 0.000060	 0.000000	 0.000102	9.089859	 8.594399	 0.176658	 0.000000	 0.214457
3109	 0.002862	 0.002743	 0.000039	 0.000000	 0.000043	9.092721	 8.597142	 0.176697	 0.000000	 0.214500
3110	 0.003425	 0.003233	 0.000061	 0.000000	 0.000088	9.096146	 8.600375	 0.176758	 0.000000	 0.214588
3111	 0.003086	 0.002964	 0.000036	 0.000000	 0.000043	9.099232	 8.603339	 0.176794	 0.000000	 0.214631
3112	 0.003084	 0.002873	 0.000070	 0.000000	 0.000090	9.102316	 8.606212	 0.176864	 0.000000	 0.214721
3113	 0.002959	 0.002842	 0.000035	 0.000000	 0.000053	9.105275	 8.609054	 0.176899	 0.000000	 0.214774
3114	 0.002698	 0.002464	 0.000093	 0.000000	 0.000105	9.107973	 8.611518	 0.176992	 0.000000	 0.214879
3115	 0.002677	 0.002571	 0.000031	 0.000000	 0.000049	9.110650	 8.614089	 0.177023	 0.000000	 0.214928
3116	 0.002817	 0.002632	 0.000050	 0.000000	 0.000086	9.113467	 8.616721	 0.177073	 0.000000	 0.215014
3117	 0.002869	 0.002741	 0.000046	 0.000000	 0.000052	9.116336	 8.619462	 0.177119	 0.000000	 0.215066
3118	 0.002819	 0.002617	 0.000064	 0.000000	 0.000103	9.119155	 8.622079	 0.177183	 0.000000	 0.215169
3119	 0.002802	 0.002675	 0.000047	 0.000000	 0.000051	9.121957	 8.624754	 0.177230	 0.000000	 0.215220
3120	 0.002764	 0.002556	 0.000074	 0.000000	 0.000102	9.124721	 8.627310	 0.177304	 0.000000	 0.215322
3121	 0.002943	 0.002823	 0.000044	 0.000000	 0.000049	9.127664	 8.630133	 0.177348	 0.000000	 0.215371
3122	 0.003021	 0.002805	 0.000076	 0.000000	 0.000103	9.130685	 8.632938	 0.177424	 0.000000	 0.215474
3123	 0.002990	 0.002867	 0.000037	 0.000000	 0.000054	9.133675	 8.635805	 0.177461	 0.000000	 0.215528
3124	 0.003095	 0.002877	 0.000071	 0.000000	 0.000116	9.136770	 8.638682	 0.177532	 0.000000	 0.215644
3125	 0.002973	 0.002840	 0.000046	 0.000000	 0.000043	9.139743	 8.641522	 0.177578	 0.000000	 0.215687
3126	 0.002718	 0.002507	 0.000075	 0.000000	 0.000105	9.142461	 8.644029	 0.177653	 0.000000	 0.215792
3127	 0.003155	 0.003031	 0.000042	 0.000000	 0.000050	9.145616	 8.647060	 0.177695	 0.000000	 0.215842
3128	 0.002896	 0.002684	 0.000076	 0.000000	 0.000104	9.148512	 8.649744	 0.177771	 0.000000	 0.215946
3129	 0.002924	 0.002809	 0.000034	 0.000000	 0.000053	9.151436	 8.652553	 0.177805	 0.000000	 0.215999
3130	 0.002998	 0.002773	 0.000081	 0.000000	 0.000102	9.154434	 8.655326	 0.177886	 0.000000	 0.216101
3131	 0.002735	 0.002622	 0.000034	 0.000000	 0.000053	9.157169	 8.657948	 0.177920	 0.000000	 0.216154
3132	 0.002947	 0.002728	 0.000081	 0.000000	 0.000102	9.160116	 8.660676	 0.178001	 0.000000	 0.216256
3133	 0.003042	 0.002918	 0.000039	 0.000000	 0.000044	9.163158	 8.663594	 0.178040	 0.000000	 0.216300
3134	 0.003038	 0.002845	 0.000078	 0.000000	 0.000089	9.166196	 8.666439	 0.178118	 0.000000	 0.216389
3135	 0.003168	 0.003052	 0.000033	 0.000000	 0.000052	9.169364	 8.669491	 0.178151	 0.000000	 0.216441
3136	 0.003094	 0.002873	 0.000070	 0.000000	 0.000104	9.172458	 8.672364	 0.178221	 0.000000	 0.216545
3137	 0.002670	 0.002545	 0.000036	 0.000000	 0.000052	9.175128	 8.674909	 0.178257	 0.000000	 0.216597
3138	 0.002981	 0.002782	 0.000063	 0.000000	 0.000102	9.178109	 8.677691	 0.178320	 0.000000	 0.216699
3139	 0.003382	 0.003221	 0.000030	 0.000000	 0.000091	9.181491	 8.680912	 0.178350	 0.000000	 0.216790
3140	 0.003248	 0.002992	 0.000108	 0.000000	 0.000106	9.184739	 8.683904	 0.178458	 0.000000	 0.216896
3141	 0.003298	 0.003169	 0.000050	 0.000000	 0.000046	9.188037	 8.687073	 0.178508	 0.000000	 0.216942
3142	 0.003102	 0.002876	 0.000082	 0.000000	 0.000104	9.191139	 8.689949	 0.178590	 0.000000	 0.217046
3143	 0.002830	 0.002705	 0.000048	 0.000000	 0.000051	9.193969	 8.692654	 0.178638	 0.000000	 0.217097
3144	 0.003177	 0.002961	 0.000076	 0.000000	 0.000102	9.197146	 8.695615	 0.178714	 0.000000	 0.217199
3145	 0.003200	 0.003058	 0.000055	 0.000000	 0.000056	9.200346	 8.698673	 0.178769	 0.000000	 0.217255
3146	 0.003476	 0.003246	 0.000084	 0.000000	 0.000108	9.203822	 8.701919	 0.178853	 0.000000	 0.217363
3147	 0.003148	 0.003014	 0.000050	 0.000000	 0.000056	9.206970	 8.704933	 0.178903	 0.000000	 0.217419
3148	 0.003099	 0.002872	 0.000076	 0.000000	 0.000102	9.210069	 8.707805	 0.178979	 0.000000	 0.217521
3149	 0.003600	 0.003479	 0.000047	 0.000000	 0.000049	9.213669	 8.711284	 0.179026	 0.000000	 0.217570
3150	 0.003121	 0.002904	 0.000090	 0.000000	 0.000095	9.216790	 8.714188	 0.179116	 0.000000	 0.217665
3151	 0.002840	 0.002725	 0.000035	 0.000000	 0.000052	9.219630	 8.716913	 0.179151	 0.000000	 0.217717
3152	 0.003517	 0.003322	 0.000058	 0.000000	 0.000101	9.223147	 8.720235	 0.179209	 0.000000	 0.217818
3153	 0.003322	 0.003203	 0.000047	 0.000000	 0.000046	9.226469	 8.723438	 0.179256	 0.000000	 0.217864
3154	 0.002897	 0.002688	 0.000073	 0.000000	 0.000102	9.229366	 8.726126	 0.179329	 0.000000	 0.217966
3155	 0.002663	 0.002540	 0.000044	 0.000000	 0.000050	9.232029	 8.728666	 0.179373	 0.000000	 0.218016
3156	 0.002791	 0.002600	 0.000060	 0.000000	 0.000099	9.234820	 8.731266	 0.179433	 0.000000	 0.218115
3157	 0.003071	 0.002930	 0.000047	 0.000000	 0.000064	9.237891	 8.734196	 0.179480	 0.000000	 0.218179
3158	 0.003039	 0.002779	 0.000095	 0.000000	 0.000130	9.240930	 8.736975	 0.179575	 0.000000	 0.218309
3159	 0.002926	 0.002808	 0.000035	 0.000000	 0.000051	9.243856	 8.739783	 0.179610	 0.000000	 0.218360
3160	 0.002848	 0.002634	 0.000079	 0.000000	 0.000103	9.246704	 8.742417	 0.179689	 0.000000	 0.218463
3161	 0.002752	 0.002638	 0.000034	 0.000000	 0.000052	9.249456	 8.745055	 0.179723	 0.000000	 0.218515
3162	 0.002952	 0.002759	 0.000058	 0.000000	 0.000102	9.252408	 8.747814	 0.179781	 0.000000	 0.218617
3163	 0.002892	 0.002774	 0.000034	 0.000000	 0.000052	9.255300	 8.750588	 0.179815	 0.000000	 0.218669
3164	 0.002913	 0.002712	 0.000063	 0.000000	 0.000104	9.258213	 8.753300	 0.179878	 0.000000	 0.218773
3165	 0.002892	 0.002784	 0.000031	 0.000000	 0.000050	9.261105	 8.756084	 0.179909	 0.000000	 0.218823
3166	 0.002964	 0.002751	 0.000080	 0.000000	 0.000101	9.264069	 8.758835	 0.179989	 0.000000	 0.218924
3167	 0.002950	 0.002818	 0.000048	 0.000000	 0.000051	9.267019	 8.761653	 0.180037	 0.000000	 0.218975
3168	 0.002975	 0.002729	 0.000107	 0.000000	 0.000103	9.269994	 8.764382	 0.180144	 0.000000	 0.219078
3169	 0.002894	 0.002781	 0.000034	 0.000000	 0.000052	9.272888	 8.767163	 0.180178	 0.000000	 0.219130
3170	 0.003169	 0.002977	 0.000056	 0.000000	 0.000102	9.276057	 8.770140	 0.180234	 0.000000	 0.219232
3171	 0.002738	 0.002612	 0.000045	 0.000000	 0.000052	9.278795	 8.772752	 0.180279	 0.000000	 0.219284
3172	 0.002973	 0.002768	 0.000071	 0.000000	 0.000100	9.281768	 8.775520	 0.180350	 0.000000	 0.219384
3173	 0.002847	 0.002726	 0.000044	 0.000000	 0.000051	9.284615	 8.778246	 0.180394	 0.000000	 0.219435
3174	 0.002973	 0.002763	 0.000072	 0.000000	 0.000102	9.287588	 8.781009	 0.180466	 0.000000	 0.219537
3175	 0.002725	 0.002616	 0.000032	 0.000000	 0.000050	9.290313	 8.783625	 0.180498	 0.000000	 0.219587
3176	 0.002899	 0.002673	 0.000059	 0.000000	 0.000098	9.293212	 8.786298	 0.180557	 0.000000	 0.219685
3177	 0.002919	 0.002807	 0.000032	 0.000000	 0.000050	9.296131	 8.789105	 0.180589	 0.000000	 0.219735
3178	 0.003021	 0.002811	 0.000078	 0.000000	 0.000099	9.299152	 8.791916	 0.180667	 0.000000	 0.219834
3179	 0.002875	 0.002754	 0.000042	 0.000000	 0.000050	9.302027	 8.794670	 0.180709	 0.000000	 0.219884
3180	 0.002901	 0.002707	 0.000061	 0.000000	 0.000100	9.304928	 8.797377	 0.180770	 0.000000	 0.219984
3181	 0.003169	 0.003061	 0.000031	 0.000000	 0.000050	9.308097	 8.800438	 0.180801	 0.000000	 0.220034
3182	 0.003011	 0.002802	 0.000062	 0.000000	 0.000109	9.311108	 8.803240	 0.180863	 0.000000	 0.220143
3183	 0.002847	 0.002706	 0.000052	 0.000000	 0.000050	9.313955	 8.805946	 0.180915	 0.000000	 0.220193
3184	 0.002959	 0.002767	 0.000059	 0.000000	 0.000102	9.316914	 8.808713	 0.180974	 0.000000	 0.220295
3185	 0.002876	 0.002769	 0.000030	 0.000000	 0.000051	9.319790	 8.811482	 0.181004	 0.000000	 0.220346
3186	 0.003017	 0.002759	 0.000114	 0.000000	 0.000108	9.322807	 8.814241	 0.181118	 0.000000	 0.220454
3187	 0.002852	 0.002743	 0.000031	 0.000000	 0.000049	9.325659	 8.816984	 0.181149	 0.000000	 0.220503
3188	 0.002892	 0.002676	 0.000079	 0.000000	 0.000102	9.328551	 8.819660	 0.181228	 0.000000	 0.220605
3189	 0.002837	 0.002715	 0.000042	 0.000000	 0.000049	9.331388	 8.822375	 0.181270	 0.000000	 0.220654
3190	 0.002925	 0.002730	 0.000060	 0.000000	 0.000102	9.334313	 8.825105	 0.181330	 0.000000	 0.220756
3191	 0.002891	 0.002764	 0.000046	 0.000000	 0.000051	9.337204	 8.827869	 0.181376	 0.000000	 0.220807
3192	 0.002957	 0.002756	 0.000070	 0.000000	 0.000098	9.340161	 8.830625	 0.181446	 0.000000	 0.220905
3193	 0.002786	 0.002664	 0.000041	 0.000000	 0.000050	9.342947	 8.833289	 0.181487	 0.000000	 0.220955
3194	 0.003110	 0.002902	 0.000073	 0.000000	 0.000100	9.346057	 8.836191	 0.181560	 0.000000	 0.221055
3195	 0.003034	 0.002904	 0.000045	 0.000000	 0.000051	9.349091	 8.839095	 0.181605	 0.000000	 0.221106
3196	 0.002956	 0.002756	 0.000062	 0.000000	 0.000102	9.352047	 8.841851	 0.181667	 0.000000	 0.221208
3197	 0.002756	 0.002636	 0.000043	 0.000000	 0.000051	9.354803	 8.844487	 0.181710	 0.000000	 0.221259
3198	 0.002858	 0.002640	 0.000083	 0.000000	 0.000101	9.357661	 8.847127	 0.181793	 0.000000	 0.221360
3199	 0.002817	 0.002695	 0.000042	 0.000000	 0.000050	9.360478	 8.849822	 0.181835	 0.000000	 0.221410
3200	 0.003042	 0.002849	 0.000061	 0.000000	 0.000100	9.363520	 8.852671	 0.181896	 0.000000	 0.221510
3201	 0.002845	 0.002725	 0.000037	 0.000000	 0.000054	9.366365	 8.855396	 0.181933	 0.000000	 0.221564
3202	 0.002999	 0.002769	 0.000095	 0.000000	 0.000101	9.369364	 8.858165	 0.182028	 0.000000	 0.221665
3203	 0.002882	 0.002754	 0.000046	 0.000000	 0.000050	9.372246	 8.860919	 0.182074	 0.000000	 0.221715
3204	 0.002837	 0.002632	 0.000072	 0.000000	 0.000103	9.375083	 8.863551	 0.182146	 0.000000	 0.221818
3205	 0.002804	 0.002696	 0.000031	 0.000000	 0.000052	9.377887	 8.866247	 0.182177	 0.000000	 0.221870
3206	 0.003064	 0.002845	 0.000079	 0.000000	 0.000103	9.380951	 8.869092	 0.182256	 0.000000	 0.221973
3207	 0.002983	 0.002869	 0.000033	 0.000000	 0.000055	9.383934	 8.871961	 0.182289	 0.000000	 0.222028
3208	 0.002868	 0.002672	 0.000060	 0.000000	 0.000101	9.386802	 8.874633	 0.182349	 0.000000	 0.222129
3209	 0.002636	 0.002528	 0.000031	 0.000000	 0.000049	9.389438	 8.877161	 0.182380	 0.000000	 0.222178
3210	 0.003241	 0.003050	 0.000055	 0.000000	 0.000098	9.392679	 8.880211	 0.182435	 0.000000	 0.222276
3211	 0.002882	 0.002743	 0.000057	 0.000000	 0.000054	9.395561	 8.882954	 0.182492	 0.000000	 0.222330
3212	 0.003087	 0.002884	 0.000071	 0.000000	 0.000100	9.398648	 8.885838	 0.182563	 0.000000	 0.222430
3213	 0.002842	 0.002731	 0.000032	 0.000000	 0.000052	9.401490	 8.888569	 0.182595	 0.000000	 0.222482
3214	 0.002967	 0.002772	 0.000058	 0.000000	 0.000102	9.404457	 8.891341	 0.182653	 0.000000	 0.222584
3215	 0.002885	 0.002758	 0.000045	 0.000000	 0.000051	9.407342	 8.894099	 0.182698	 0.000000	 0.222635
3216	 0.002953	 0.002759	 0.000059	 0.000000	 0.000100	9.410295	 8.896858	 0.182757	 0.000000	 0.222735
3217	 0.002913	 0.002798	 0.000032	 0.000000	 0.000050	9.413208	 8.899656	 0.182789	 0.000000	 0.222785
3218	 0.002862	 0.002651	 0.000075	 0.000000	 0.000101	9.416070	 8.902307	 0.182864	 0.000000	 0.222886
3219	 0.003014	 0.002901	 0.000033	 0.000000	 0.000053	9.419084	 8.905208	 0.182897	 0.000000	 0.222939
3220	 0.002814	 0.002603	 0.000075	 0.000000	 0.000102	9.421898	 8.907811	 0.182972	 0.000000	 0.223041
3221	 0.002804	 0.002680	 0.000042	 0.000000	 0.000051	9.424702	 8.910491	 0.183014	 0.000000	 0.223092
3222	 0.002892	 0.002685	 0.000074	 0.000000	 0.000101	9.427594	 8.913176	 0.183088	 0.000000	 0.223193
3223	 0.003190	 0.003066	 0.000042	 0.000000	 0.000052	9.430784	 8.916242	 0.183130	 0.000000	 0.223245
3224	 0.003610	 0.003298	 0.000101	 0.000000	 0.000150	9.434394	 8.919540	 0.183231	 0.000000	 0.223395
3225	 0.002820	 0.002661	 0.000065	 0.000000	 0.000059	9.437214	 8.922201	 0.183296	 0.000000	 0.223454
3226	 0.002880	 0.002678	 0.000065	 0.000000	 0.000103	9.440094	 8.924879	 0.183361	 0.000000	 0.223557
3227	 0.002789	 0.002679	 0.000032	 0.000000	 0.000049	9.442883	 8.927558	 0.183393	 0.000000	 0.223606
3228	 0.002924	 0.002711	 0.000078	 0.000000	 0.000100	9.445807	 8.930269	 0.183471	 0.000000	 0.223706
3229	 0.002794	 0.002672	 0.000043	 0.000000	 0.000051	9.448601	 8.932941	 0.183514	 0.000000	 0.223757
3230	 0.002994	 0.002799	 0.000064	 0.000000	 0.000098	9.451595	 8.935740	 0.183578	 0.000000	 0.223855
3231	 0.002887	 0.002767	 0.000043	 0.000000	 0.000051	9.454482	 8.938507	 0.183621	 0.000000	 0.223906
3232	 0.002851	 0.002657	 0.000060	 0.000000	 0.000101	9.457333	 8.941164	 0.183681	 0.000000	 0.224007
3233	 0.002976	 0.002851	 0.000045	 0.000000	 0.000051	9.460309	 8.944015	 0.183726	 0.000000	 0.224058
3234	 0.003097	 0.002889	 0.000071	 0.000000	 0.000098	9.463406	 8.946904	 0.183797	 0.000000	 0.224156
3235	 0.002919	 0.002793	 0.000046	 0.000000	 0.000052	9.466325	 8.949697	 0.183843	 0.000000	 0.224208
3236	 0.002945	 0.002736	 0.000072	 0.000000	 0.000102	9.469270	 8.952433	 0.183915	 0.000000	 0.224310
3237	 0.002751	 0.002627	 0.000046	 0.000000	 0.000051	9.472021	 8.955060	 0.183961	 0.000000	 0.224361
3238	 0.003136	 0.002940	 0.000065	 0.000000	 0.000103	9.475157	 8.958000	 0.184026	 0.000000	 0.224464
3239	 0.002967	 0.002841	 0.000047	 0.000000	 0.000051	9.478124	 8.960841	 0.184073	 0.000000	 0.224515
3240	 0.002951	 0.002743	 0.000071	 0.000000	 0.000101	9.481075	 8.963584	 0.184144	 0.000000	 0.224616
3241	 0.002859	 0.002747	 0.000033	 0.000000	 0.000049	9.483934	 8.966331	 0.184177	 0.000000	 0.224665
3242	 0.002888	 0.002700	 0.000057	 0.000000	 0.000098	9.486822	 8.969031	 0.184234	 0.000000	 0.224763
